0.9407024811, -0.3373299340, -0.0358797663, -0.0510567257, -0.0362250642, -0.9980385541, 0.3353685327, 0.9406892475, -0.0512999697, 2022082.1742439291, 238993.1041961864, -6063193.9088482298, 0.9409005714, -0.3367986994, -0.0356756344, -0.0505710826, -0.0355552459, -0.9980873660, 0.3348860708, 0.9409051284, -0.0504862260, 2018656.8306872435, 234640.3565296437, -6064505.0244734595
0.9394790208, -0.3404223055, -0.0386241298, -0.0548288759, -0.0381075080, -0.9977683159, 0.3381907211, 0.9395001180, -0.0544661766, 2042031.4772846310, 251571.1381989802, -6055995.6402788581, 0.9388836702, -0.3423727006, -0.0357545480, -0.0527785401, -0.0405336630, -0.9977832670, 0.3401644890, 0.9386894886, -0.0561263256, 2054588.2957156317, 266790.7752853978, -6051095.1914870124
0.9391420154, -0.3425582144, -0.0258097801, -0.0451346423, -0.0485606271, -0.9977999447, 0.3405512282, 0.9382407661, -0.0610665676, 2055737.0492907371, 317021.6771945913, -6048281.8848582096, 0.9373923645, -0.3472979025, -0.0260714754, -0.0452128200, -0.0471247676, -0.9978652500, 0.3453278960, 0.9365700311, -0.0598767148, 2086295.3357317820, 307851.4659727177, -6038283.7076341501
0.9377596251, -0.3465760543, -0.0221793636, -0.0412969324, -0.0478729119, -0.9979993726, 0.3448208941, 0.9367994571, -0.0592058118, 2081626.6781104128, 312073.6908251334, -6039679.0293608932, 0.9375269961, -0.3470223346, -0.0248722919, -0.0440076983, -0.0473691623, -0.9979075533, 0.3451180292, 0.9366598431, -0.0596815227, 2084513.8490232208, 309241.3747278221, -6038829.0270382017
0.9356720222, -0.3526668230, -0.0119991148, -0.0332634398, -0.0542974414, -0.9979706065, 0.3512996020, 0.9341723073, -0.0625355084, 2120872.3204136840, 352002.1521241590, -6023809.8185990164, 0.9357481562, -0.3524691946, -0.0118682400, -0.0335421270, -0.0554479387, -0.9978980167, 0.3510702408, 0.9341793152, -0.0637078729, 2119597.6532573923, 359398.8163277256, -6023821.4968872871
0.9385751485, -0.3445588669, -0.0188647247, -0.0357061311, -0.0425974412, -0.9984540702, 0.3432226140, 0.9377977635, -0.0522837638, 2068610.7991693672, 277538.3549366468, -6045834.6588541940, 0.9386771725, -0.3442752806, -0.0189656806, -0.0359459578, -0.0430056557, -0.9984279652, 0.3429184363, 0.9378832789, -0.0527437320, 2066782.8074954788, 280183.0244323960, -6046337.7272582427
0.9339707683, -0.3542929034, -0.0466384242, -0.0579476491, -0.0213722232, -0.9980908265, 0.3526197300, 0.9348902431, -0.0404914726, 2131515.1387678212, 145006.7470126315, -6028591.6756037194, 0.9341833556, -0.3536806877, -0.0470258355, -0.0583130392, -0.0213185585, -0.9980706931, 0.3519958061, 0.9351232487, -0.0405396383, 2127569.9180531092, 144716.0041657965, -6029992.0965490658
0.9271163292, -0.3737133435, -0.0281717760, -0.0423309013, -0.0297329824, -0.9986611260, 0.3723753575, 0.9270675739, -0.0433855561, 2256679.0573357772, 196228.5366272968, -5981405.1877080686, 0.9271896907, -0.3734697860, -0.0289757906, -0.0429510774, -0.0291511419, -0.9986517991, 0.3721215964, 0.9271841941, -0.0430695679, 2255111.1526197935, 192596.9889301418, -5982114.4857485155
0.9263396440, -0.3758907304, -0.0245157665, -0.0397749393, -0.0328872401, -0.9986673038, 0.3745835263, 0.9260802278, -0.0454157853, 2270713.2724756198, 216031.4301160701, -5975408.9980301587, 0.9269586826, -0.3740966741, -0.0282715269, -0.0430294723, -0.0311548820, -0.9985879219, 0.3726876243, 0.9268662535, -0.0449764708, 2259152.7612156514, 205420.8910918954, -5980162.8979640445
0.9240924554, -0.3816219012, -0.0204415851, -0.0385224903, -0.0397989170, -0.9984648536, 0.3802225028, 0.9234612990, -0.0514789049, 2307682.6722860588, 260047.6069201348, -5959471.8711353298, 0.9245721901, -0.3804918627, -0.0198042325, -0.0378788858, -0.0400735617, -0.9984784923, 0.3791193153, 0.9239156087, -0.0514635086, 2300387.9383605998, 261711.4671334490, -5962218.6257085232
0.9233190324, -0.3835378103, -0.0195118564, -0.0376809390, -0.0399154636, -0.9984923147, 0.3821807312, 0.9226621829, -0.0513067721, 2320044.5320038572, 260672.1136343772, -5954643.2100359090, 0.9234211143, -0.3832989277, -0.0193746651, -0.0375320508, -0.0399488497, -0.9984965872, 0.3819486755, 0.9227600021, -0.0512756062, 2318502.3716529501, 260864.2405544086, -5955235.4139279136
0.9214280210, -0.3874622479, -0.0290414981, -0.0477447675, -0.0387310091, -0.9981083839, 0.3856045116, 0.9210716125, -0.0541871320, 2345410.4229705133, 254541.7656814423, -5944964.5869401935, 0.9215465653, -0.3872821445, -0.0276490236, -0.0466187790, -0.0396718610, -0.9981246580, 0.3854589698, 0.9211073140, -0.0546140880, 2344241.7054230929, 260396.4423755845, -5945172.1294834204
0.9185646197, -0.3936915938, -0.0352982774, -0.0559078407, -0.0410006827, -0.9975937336, 0.3912970135, 0.9183277590, -0.0596722234, 2385654.0667574862, 270225.7464032402, -5928236.6863661241, 0.9188702504, -0.3929080489, -0.0360656071, -0.0566338632, -0.0408788907, -0.9975577787, 0.3904741585, 0.9186687006, -0.0598142972, 2380599.9741602791, 269551.1024776748, -5930298.7729080571
0.9176266055, -0.3962271375, -0.0310719880, -0.0524864241, -0.0433160222, -0.9976817616, 0.3939626736, 0.9171301858, -0.0605444800, 2402001.5542626786, 284540.0948332236, -5920961.7051554527, 0.9171844446, -0.3972703112, -0.0308057543, -0.0520329834, -0.0427619059, -0.9977294162, 0.3950509629, 0.9167048158, -0.0598917144, 2408735.3923904658, 280931.8186185822, -5918397.7777258698
0.9154293905, -0.4021495050, -0.0162728807, -0.0383249356, -0.0468500610, -0.9981664546, 0.4006497601, 0.9143745663, -0.0583002766, 2440185.9101137617, 305106.7216407938, -5904301.2040155064, 0.9153354769, -0.4023364238, -0.0169223730, -0.0395800926, -0.0480680487, -0.9980595568, 0.4007422874, 0.9142291095, -0.0599229032, 2441394.6883397452, 313075.0721589811, -5903384.5158100752
0.9131803504, -0.4073072387, -0.0142288754, -0.0361921012, -0.0462687849, -0.9982731747, 0.4059455375, 0.9121184204, -0.0569930501, 2473488.8787973798, 301083.8188468262, -5890634.6107327184, 0.9121714544, -0.4095278723, -0.0151710103, -0.0375891883, -0.0467467402, -0.9981992763, 0.4080812305, 0.9110991516, -0.0580348623, 2487833.1758591705, 304340.4304475785, -5884423.1688922513
0.9095640864, -0.4154407975, -0.0101052708, -0.0341381802, -0.0504629408, -0.9981423126, 0.4141590966, 0.9082193763, -0.0600816715, 2526016.3874051357, 327608.1844674078, -5866881.2420735257, 0.9095380391, -0.4155048544, -0.0098117939, -0.0338387836, -0.0505024517, -0.9981505092, 0.4142408624, 0.9081878761, -0.0599940797, 2526429.7178665893, 327817.8852331785, -5866691.5486817127
0.9093962803, -0.4158862402, -0.0060861017, -0.0289023965, -0.0485886817, -0.9984006167, 0.4149253630, 0.9081177100, -0.0562064754, 2528888.5644144448, 314872.3846256881, -5866341.6902426584, 0.9101938810, -0.4141366109, -0.0061617022, -0.0290530293, -0.0489987895, -0.9983762017, 0.4131622206, 0.9088949258, -0.0566303215, 2517586.3296874906, 317516.3755202121, -5871058.5163109032
0.9004509222, -0.4349569470, 0.0007687463, -0.0190201954, -0.0411413334, -0.9989722833, 0.4345415617, 0.8995108921, -0.0453187177, 2652116.6025460167, 265833.7801295208, -5814121.4953955263, 0.9004689565, -0.4349171597, -0.0016500094, -0.0205205604, -0.0386963386, -0.9990402895, 0.4344359158, 0.8996386261, -0.0437695955, 2651859.6754015652, 250414.7893692244, -5814923.1693340791
0.8970694311, -0.4418161797, 0.0080560053, -0.0126117543, -0.0438219449, -0.9989597493, 0.4417096099, 0.8960346536, -0.0448834043, 2696461.8720481722, 282055.3793769818, -5792922.0396182919, 0.8978514728, -0.4401778260, 0.0103060308, -0.0102520058, -0.0443006166, -0.9989656409, 0.4401790876, 0.8968171145, -0.0442880795, 2685873.2925429950, 284777.6642983770, -5797705.6682072058
0.8946692444, -0.4467230396, 0.0023385913, -0.0206750922, -0.0466349700, -0.9986980125, 0.4462504720, 0.8934560456, -0.0509589134, 2728182.6137246010, 301199.5072615320, -5777085.3175322684, 0.8937729737, -0.4485151363, 0.0020109582, -0.0212047589, -0.0467332026, -0.9986823148, 0.4480181131, 0.8925526204, -0.0512795288, 2739770.5546332030, 301903.6042021040, -5771561.8828828922
0.8916812371, -0.4525617124, 0.0096160229, -0.0132685096, -0.0473651731, -0.9987895109, 0.4524693560, 0.8904742763, -0.0482394555, 2765945.6262710937, 304806.2788613643, -5758911.4293319834, 0.8890337697, -0.4577388220, 0.0097019172, -0.0131136872, -0.0466402097, -0.9988256715, 0.4576537857, 0.8878625241, -0.0474673652, 2799429.8108079927, 300148.3763125300, -5742954.5664099986
0.8895363102, -0.4566898299, 0.0126313913, -0.0131196651, -0.0531714330, -0.9984992104, 0.4566760638, 0.8880355837, -0.0532895380, 2792649.8648360069, 341912.3299827051, -5743921.3451347807, 0.8853795439, -0.4647324585, 0.0112607859, -0.0144771838, -0.0517766769, -0.9985537476, 0.4646433842, 0.8839360371, -0.0525700278, 2844673.7760708611, 333188.4575544425, -5718850.1033801995
0.8866920529, -0.4619230427, 0.0201073613, -0.0057596240, -0.0545201939, -0.9984960567, 0.4623245939, 0.8852427074, -0.0510031257, 2826520.7397041372, 349481.0496449152, -5726873.4334007530, 0.8864769513, -0.4625077652, 0.0156582882, -0.0104389745, -0.0538124071, -0.9984964961, 0.4626549931, 0.8849806732, -0.0525315654, 2830290.6660952228, 345626.4005147764, -5725244.9447934572
0.8801047580, -0.4735055925, 0.0347572861, 0.0068534195, -0.0605294029, -0.9981428866, 0.4747300766, 0.8787085099, -0.0500270831, 2901528.2899504034, 386096.9775570856, -5686871.3435852733, 0.8757233514, -0.4799106321, 0.0528620563, 0.0207259790, -0.0720200233, -0.9971878208, 0.4823681640, 0.8743562783, -0.0531229985, 2943112.3935315027, 457582.4045463328, -5660136.9341162229
0.8777477849, -0.4770872777, 0.0441197861, 0.0150166452, -0.0646457968, -0.9977952803, 0.4788875927, 0.8764751282, -0.0495784546, 2924768.5824667378, 411247.7754145492, -5673187.1881345520, 0.8777375120, -0.4771443036, 0.0437055326, 0.0145597072, -0.0646134935, -0.9978041448, 0.4789205309, 0.8764464673, -0.0497666057, 2925134.6766037289, 411106.7462098835, -5673008.4838678529
0.8763054110, -0.4785753681, 0.0552670218, 0.0255888469, -0.0683196571, -0.9973352673, 0.4810759166, 0.8753845107, -0.0476226934, 2934490.3594938219, 433223.2576853143, -5666527.8469008878, 0.8762295843, -0.4785370572, 0.0567802829, 0.0276482392, -0.0677105578, -0.9973218413, 0.4811000837, 0.8754527773, -0.0460992869, 2934256.1805279371, 429033.0235863040, -5666967.8392569516
0.8692964385, -0.4900269649, 0.0647863854, 0.0304270149, -0.0777711876, -0.9965068184, 0.4933537259, 0.8682310845, -0.0526961586, 3008721.2299623820, 492965.9107695631, -5622547.7539320644, 0.8680634966, -0.4917667143, 0.0680533948, 0.0335232159, -0.0787032726, -0.9963342757, 0.4953200580, 0.8671627838, -0.0518338363, 3020022.5568783395, 498481.8697352241, -5615998.5751174232
0.8646277667, -0.4976434572, 0.0690638437, 0.0287937687, -0.0881561189, -0.9956904226, 0.5015872246, 0.8628901947, -0.0618931976, 3058093.4626101521, 559605.3382998182, -5589577.2773751579, 0.8610003012, -0.5039773640, 0.0684492355, 0.0277444439, -0.0878416734, -0.9957480034, 0.5078471493, 0.8592384169, -0.0616491355, 3099115.2252838505, 557745.1523770607, -5567124.2313689739
0.8585561400, -0.5078734330, 0.0703273096, 0.0264591864, -0.0930949820, -0.9953055992, 0.5120363912, 0.8563865368, -0.0664893506, 3124378.6670854907, 591521.1352791656, -5549489.3766899817, 0.8595604327, -0.5059586844, 0.0718447789, 0.0282397254, -0.0933447056, -0.9952332811, 0.5102532513, 0.8574920266, -0.0659472812, 3111990.9218810140, 592862.5655433316, -5556302.6511573717
0.8550862941, -0.5132009682, 0.0738389863, 0.0220812379, -0.1062383785, -0.9940954813, 0.5180152976, 0.8516678773, -0.0795108687, 3158942.4514333219, 676192.9690033027, -5520174.1456588255, 0.8557405726, -0.5124553049, 0.0713977097, 0.0184325696, -0.1077101606, -0.9940114495, 0.5170766992, 0.8519319702, -0.0827260864, 3154080.5669466099, 686127.4683644421, -5521727.9648592006
0.8513996747, -0.5191940832, 0.0745392368, 0.0151028427, -0.1177849744, -0.9929242690, 0.5243000077, 0.8465011540, -0.0924407823, 3197793.4093191954, 751027.2114168653, -5488037.5074919965, 0.8509043155, -0.5195041313, 0.0779570611, 0.0191527368, -0.1176205938, -0.9928738936, 0.5249714454, 0.8463337719, -0.0901339450, 3199846.8654676522, 749395.1114277240, -5487063.4302670630
0.8449656460, -0.5293968154, 0.0759741337, 0.0053184061, -0.1337309790, -0.9910034005, 0.5347941396, 0.8377678898, -0.1101825358, 3263956.3344649756, 854395.4207575773, -5433698.6033101296, 0.8454903942, -0.5285088950, 0.0763173715, 0.0057104782, -0.1339619328, -0.9909700253, 0.5339600956, 0.8382914460, -0.1102454889, 3258203.2868001685, 855815.9710756438, -5436926.6848704861
0.8350535692, -0.5461909048, 0.0660381111, -0.0240360774, -0.1561364029, -0.9874430063, 0.5496433422, 0.8229805096, -0.1435105474, 3372766.2869857261, 1001874.8075445613, -5341271.5364814131, 0.8345341363, -0.5476772273, 0.0600202471, -0.0321539944, -0.1571664821, -0.9870485386, 0.5500171780, 0.8217958089, -0.1487708049, 3382345.0960383732, 1009625.9591116868, -5333749.3829451231
0.8382178000, -0.5409858248, 0.0687405054, -0.0182913877, -0.1538716686, -0.9879215226, 0.5450287560, 0.8268360460, -0.1388733530, 3339028.9546383289, 986569.1932946425, -5365263.7294620611, 0.8375908100, -0.5421767473, 0.0669776810, -0.0206213737, -0.1538938387, -0.9878721807, 0.5459087781, 0.8260514882, -0.1400804943, 3346734.1682827258, 987045.1725694797, -5360373.0882779872
0.8275249231, -0.5564109049, 0.0748959718, -0.0197495438, -0.1621697202, -0.9865652221, 0.5610815067, 0.8149281482, -0.1451883468, 3439196.3341044532, 1039839.2063490452, -5291423.2853213642, 0.8295774544, -0.5529179857, 0.0779932575, -0.0149531722, -0.1616222253, -0.9867394078, 0.5581914096, 0.8174105195, -0.1423460320, 3416566.7453327235, 1035650.3363512526, -5306882.2716985168
0.8215852099, -0.5640176219, 0.0829570073, -0.0144480850, -0.1660703617, -0.9860080567, 0.5699026195, 0.8088910663, -0.1445899275, 3488688.2852024911, 1064020.9115379946, -5254085.7805872308, 0.8212657393, -0.5647841077, 0.0808795225, -0.0170799764, -0.1660319041, -0.9859724546, 0.5702901541, 0.8083639765, -0.1460028138, 3493635.3984352872, 1064152.5304556061, -5250770.8856859058
0.8122046774, -0.5779879057, 0.0790793452, -0.0245618119, -0.1693159907, -0.9852557093, 0.5828552817, 0.7982869635, -0.1517156698, 3579365.2688369164, 1086225.4041089199, -5188137.1272867182, 0.8117857867, -0.5781794418, 0.0819290523, -0.0210667977, -0.1692052251, -0.9853556626, 0.5835752107, 0.7981717390, -0.1495387861, 3580650.0202139062, 1085015.8066114914, -5187503.7705138028
0.8102159991, -0.5786284163, 0.0934836380, -0.0078459034, -0.1701849837, -0.9853808975, 0.5860788996, 0.7976379048, -0.1424264593, 3583745.6137260520, 1089384.2688271704, -5184450.0807356108, 0.8134348703, -0.5750172863, 0.0876289464, -0.0174660853, -0.1747335097, -0.9844608354, 0.5813937114, 0.7992642373, -0.1521776308, 3560193.0402805675, 1119849.1629584304, -5194176.7368561598
0.8046643807, -0.5885547373, 0.0782211966, -0.0289631686, -0.1704993369, -0.9849320337, 0.5930230765, 0.7902741913, -0.1542411535, 3648015.1286189687, 1094423.4641493550, -5138359.9262115201, 0.8035945561, -0.5897646115, 0.0800842825, -0.0266168777, -0.1700314491, -0.9850791076, 0.5945816438, 0.7894726146, -0.1523340394, 3655904.9560593707, 1091095.0722264133, -5133458.0946256546
0.8023392233, -0.5917932168, 0.0776695517, -0.0322722500, -0.1729511521, -0.9844015445, 0.5959951951, 0.7873173995, -0.1578639917, 3669056.6473374562, 1110575.9222274439, -5119879.8036513645, 0.8019402499, -0.5921221354, 0.0792667171, -0.0306293025, -0.1732631743, -0.9843991661, 0.5966185393, 0.7870014290, -0.1570830012, 3671217.0683381748, 1112335.4348202222, -5117948.8128357260
0.7903498669, -0.6078675832, 0.0764466426, -0.0478557765, -0.1856511882, -0.9814496732, 0.6107838509, 0.7720302051, -0.1758193671, 3773562.1250611879, 1194020.0941940749, -5024248.8957986832, 0.7910876811, -0.6079515112, 0.0676405271, -0.0574746561, -0.1839618227, -0.9812516047, 0.6089966705, 0.7723684405, -0.1804717358, 3773993.1832419056, 1184597.3664670293, -5026154.8819283908
0.7808661085, -0.6205228604, 0.0721075603, -0.0656893669, -0.1963499995, -0.9783310200, 0.6212350824, 0.7592088365, -0.1940848138, 3855845.3808150478, 1264990.4393673108, -4943763.5655489536, 0.7869029953, -0.6130912564, 0.0700199073, -0.0659055242, -0.1963219611, -0.9783221093, 0.6135471766, 0.7652298994, -0.1948924399, 3807458.8331376882, 1264842.1053374591, -4981161.4137169719
0.7730399204, -0.6304490078, 0.0703088188, -0.0723391342, -0.1977224173, -0.9775852369, 0.6302192723, 0.7506263346, -0.1984534571, 3920439.6014855211, 1274720.0121513605, -4890172.8169998406, 0.7731962739, -0.6307966133, 0.0652928378, -0.0784892685, -0.1973548808, -0.9771849803, 0.6292908363, 0.7504309986, -0.2021048232, 3922640.0350690228, 1273252.0141086413, -4888790.3183597503
0.7674030620, -0.6368393163, 0.0743520385, -0.0719528911, -0.2007700267, -0.9769924144, 0.6371148420, 0.7443971262, -0.1998939633, 3962110.2171671293, 1294152.2144677150, -4851330.9478321495, 0.7658613574, -0.6383656408, 0.0771082995, -0.0688531022, -0.2006457369, -0.9772412898, 0.6393087138, 0.7431221951, -0.1976202711, 3972091.1944106380, 1292912.8260338246, -4843493.3819222022
0.7464818578, -0.6608626071, 0.0776237753, -0.0873683020, -0.2129908108, -0.9731401206, 0.6596450680, 0.7196495877, -0.2167322200, 4118725.3439834048, 1374507.7551223040, -4696317.6915088492, 0.7442816516, -0.6631814067, 0.0789635668, -0.0857604096, -0.2121564247, -0.9734653582, 0.6623367536, 0.7177604568, -0.2147788433, 4133868.2872692030, 1368941.7628228883, -4684624.1764344303
0.7390953878, -0.6725964856, 0.0367692169, -0.1210027112, -0.1862680568, -0.9750192587, 0.6626434574, 0.7161830622, -0.2190558600, 4194817.3219406642, 1208456.9715987542, -4674582.5949743968, 0.7374425593, -0.6744507362, 0.0359816094, -0.1221611980, -0.1855867284, -0.9750047220, 0.6642703617, 0.7146144210, -0.2192512619, 4206911.2282710038, 1204266.4709451781, -4664785.4512392841
0.7351144032, -0.6778694260, -0.0099927666, -0.1622730333, -0.1616271411, -0.9734187845, 0.6582357304, 0.7171957254, -0.2288143673, 4229107.1386168925, 1056813.3744777162, -4680426.2069575647, 0.7343673496, -0.6786721170, -0.0104284914, -0.1622469039, -0.1606014466, -0.9735928911, 0.6590755177, 0.7166668214, -0.2280529084, 4234347.1307568094, 1050250.9998565915, -4677164.9648030866
0.6935510473, -0.7204070636, -0.0007793543, -0.1912898712, -0.1831155813, -0.9643012336, 0.6945467082, 0.6689412131, -0.2648065776, 4507071.0567985354, 1198380.8284143184, -4377076.1312094694, 0.6922421472, -0.7216610240, -0.0024851903, -0.1917801258, -0.1806400671, -0.9646706949, 0.6957163165, 0.6682623232, -0.2634469098, 4515277.2588268118, 1182621.8223122205, -4372903.1393813817
0.6832119510, -0.7299820109, 0.0186465495, -0.1877841925, -0.2003149506, -0.9615669595, 0.7056617653, 0.6534525112, -0.2739366507, 4569779.5744450120, 1307857.4051104917, -4279630.9071735609, 0.6788992174, -0.7339924309, 0.0187340352, -0.1895646219, -0.1998719310, -0.9613097655, 0.7093384994, 0.6490811372, -0.2748318952, 4596042.3910233025, 1305279.9402686742, -4252205.9535169946
0.7970451280, -0.6038760485, -0.0072651139, -0.0558915002, -0.0617812062, -0.9965235686, 0.6013278674, 0.7946803134, -0.0829939477, 3747080.2613735576, 403099.7658678186, -5167735.4948341325, 0.7974887388, -0.6032885312, -0.0073932205, -0.0561259910, -0.0619811492, -0.9964979730, 0.6007175582, 0.7951108635, -0.0832894351, 3743259.7634927994, 404411.9003022763, -5170400.9365473744
0.7968430186, -0.6041195101, -0.0089900566, -0.0626511753, -0.0678201835, -0.9957285036, 0.6009293085, 0.7940025442, -0.0918908370, 3748666.1065388215, 442685.0404202054, -5163345.2882493837, 0.7955352588, -0.6058681731, -0.0068854066, -0.0606440876, -0.0683117086, -0.9958191629, 0.6028647831, 0.7926268146, -0.0910866953, 3760035.3560731919, 445540.2037466778, -5154826.2709923293
0.7849514789, -0.6176962674, -0.0479843409, -0.1057191456, -0.0572255988, -0.9927480512, 0.6104708331, 0.7843319145, -0.1102216400, 3837188.3444760600, 381117.0454595476, -5102876.1446314966, 0.7903005864, -0.6089303620, -0.0680352661, -0.1205181432, -0.0456169380, -0.9916624789, 0.6007498317, 0.7919109225, -0.1094382494, 3780368.8580472698, 309009.4424510061, -5149944.3536913674
0.7741424589, -0.6283053794, -0.0770441664, -0.1389736798, -0.0499534484, -0.9890353731, 0.6175676236, 0.7763613870, -0.1259889961, 3906578.6424866291, 339386.1866644285, -5052927.2697308678, 0.7806136289, -0.6207666995, -0.0727397216, -0.1357207333, -0.0547531292, -0.9892330248, 0.6101001925, 0.7820810697, -0.1269919506, 3857444.8811274059, 369610.5655572517, -5088429.7655325793
0.7578301908, -0.6454695039, -0.0951972763, -0.1684396968, -0.0525899997, -0.9843080618, 0.6303344116, 0.7619733666, -0.1485769770, 4018672.9975519492, 360471.7078231287, -4962754.3501923857, 0.7573319010, -0.6461045405, -0.0948541749, -0.1681385400, -0.0525703903, -0.9843605973, 0.6310133304, 0.7614363249, -0.1484483077, 4022805.2162579349, 360303.1394081220, -4959417.8244301267
0.7442501773, -0.6557385532, -0.1268803508, -0.2035492509, -0.0417552343, -0.9781739124, 0.6361284273, 0.7538325081, -0.1645514318, 4086286.1378381457, 296225.9297693128, -4911528.9679012699, 0.7440516152, -0.6569964796, -0.1214200133, -0.1994727238, -0.0449981650, -0.9788696530, 0.6376502383, 0.7525495272, -0.1645338346, 4094358.2861403353, 316377.8515084245, -4903543.7686608117
0.7275273948, -0.6510229450, -0.2165017666, -0.2963266087, -0.0135611506, -0.9549903854, 0.6187846401, 0.7589369014, -0.2027815301, 4058534.2714507785, 129249.7285186291, -4941679.0505462242, 0.7274962223, -0.6510194636, -0.2166169533, -0.2963690668, -0.0134292745, -0.9549790735, 0.6188009557, 0.7589422327, -0.2027117774, 4058516.4822850632, 128412.5590707319, -4941715.5033600712
0.7002522537, -0.6378067051, -0.3207014004, -0.3993988390, 0.0223336674, -0.9165051962, 0.5917155978, 0.7698725961, -0.2391000566, 3977940.4404783025, -85491.5873440821, -5007722.5686502652, 0.6986200809, -0.6351182264, -0.3294765865, -0.4062417944, 0.0269628639, -0.9133677290, 0.5889801245, 0.7719441965, -0.2391747698, 3960983.5496437578, -114111.0890262494, -5020576.4305788456
0.6077625253, -0.6223217298, -0.4932954262, -0.5730058807, 0.0864117046, -0.8149829924, 0.5498081242, 0.7779773017, -0.3040762150, 3892196.8290469856, -470331.4399268730, -5053534.6306057116, 0.5915518460, -0.6152762861, -0.5210580632, -0.5954485767, 0.1023374366, -0.7968488198, 0.5436059289, 0.7816406724, -0.3058274893, 3849470.8535244223, -568948.6446057666, -5076067.6880343398
