143453.2560, 6394396.1320, 33.4469, 338.6785, 107.7904
143448.6348, 6394397.6110, 33.4114, 21.9612, 108.4728
143448.6348, 6394397.6110, 33.4114, 21.9612, 108.4728
143448.2351, 6394396.5960, 33.3648, 26.4858, 114.1338
143447.3192, 6394394.1087, 33.3727, 43.5396, 120.4553
143447.1477, 6394393.5894, 33.3507, 49.3978, 123.9412
143446.5779, 6394392.0951, 33.3735, 60.8991, 127.3852
143446.5400, 6394392.1121, 33.3613, 57.0699, 128.4741
143446.5400, 6394392.1121, 33.3613, 57.0699, 128.4741
143446.5184, 6394392.1210, 33.3389, 55.0420, 130.4937
143446.5444, 6394392.1085, 33.3207, 57.9228, 132.1506
143446.1942, 6394391.1086, 33.3683, 69.1234, 131.9458
143446.0650, 6394390.5741, 33.3445, 81.4349, 136.5857
143452.7884, 6394392.4750, 32.8672, 461.1154, 156.0980
143446.5610, 6394390.3700, 32.9628, 138.2983, 173.3735
143446.1163, 6394391.1197, 33.2341, 62.7637, 144.8826
143446.6234, 6394392.6157, 32.8747, 47.9037, 169.3689
143445.9884, 6394390.4897, 32.6923, 83.7477, 200.9980
143445.6108, 6394390.5283, 32.3929, 49.6460, 231.8514
143446.1883, 6394390.4751, 32.8048, 101.6081, 189.3333
143450.1260, 6394387.3337, 32.8377, 576.9396, 189.7166
143450.1260, 6394387.3337, 32.8377, 576.9396, 189.7166
143446.2659, 6394390.4569, 32.7569, 109.7676, 193.7296
143446.1593, 6394389.9656, 32.7172, 123.5632, 201.4058
143446.1593, 6394389.9656, 32.7172, 123.5632, 201.4058
143452.9661, 6394392.3246, 32.9071, 477.0089, 153.5202
143453.3299, 6394396.0808, 33.4774, 344.1682, 105.9575
143447.5116, 6394390.6492, 33.4060, 201.8988, 128.2948
143446.0270, 6394390.5931, 33.3685, 76.8750, 134.2050
143450.3941, 6394389.1100, 33.1537, 488.7942, 151.7548
143450.3941, 6394389.1100, 33.1537, 488.7942, 151.7548
143445.6475, 6394390.5300, 32.5504, 51.5898, 216.2635
143450.2230, 6394401.5849, 33.4585, 9.6051, 98.4199
143453.4493, 6394395.9959, 33.5070, 353.1483, 104.2332
143453.3318, 6394396.0793, 33.4692, 344.3328, 106.4740
143445.6480, 6394390.9524, 32.3871, 34.6708, 228.7054
143453.6182, 6394395.8701, 33.4635, 366.2178, 107.1456
143452.6189, 6394395.4669, 33.4138, 330.2068, 111.3588
143453.2680, 6394396.9953, 33.3292, 309.2990, 113.4440
143453.2680, 6394396.9953, 33.3292, 309.2990, 113.4440
143447.4622, 6394389.4440, 33.5966, 257.0263, 114.2797
143452.6235, 6394395.4619, 33.3527, 330.7891, 115.3343
143447.5661, 6394389.4281, 33.5665, 266.5552, 117.1878
143447.5661, 6394389.4281, 33.5665, 266.5552, 117.1878
143447.6825, 6394391.5898, 33.3809, 172.5219, 127.1321
143447.6825, 6394391.5898, 33.3809, 172.5219, 127.1321
143449.5818, 6394400.0994, 33.3788, 11.2986, 105.6986
143448.4698, 6394397.1016, 33.4386, 26.2490, 107.6546
143446.3505, 6394391.6149, 33.3548, 61.3588, 131.0953
143446.0325, 6394390.5903, 33.3639, 77.5391, 134.6624
143446.1861, 6394390.5409, 33.3445, 94.0206, 136.5113
143446.1861, 6394390.5409, 33.3445, 94.0206, 136.5113
