143439.1067, 6394373.9920, 32.2270, 551.3290, 505.8726
143440.3552, 6394374.1122, 33.4102, 650.1957, 391.9557
143445.2210, 6394385.1178, 34.1697, 615.0723, 356.7958
143441.3991, 6394373.0352, 33.7492, 788.1595, 358.4095
143441.3991, 6394373.0352, 33.7492, 788.1595, 358.4095
143453.6103, 6394384.1312, 39.5655, 1002.1509, 102.8028
143458.2035, 6394390.5750, 43.0118, 976.8589, 33.6386
143453.6103, 6394384.1312, 39.5655, 1002.1509, 102.8028
143439.3090, 6394378.9949, 37.8246, 373.0464, 14.3119
143438.0425, 6394384.5142, 37.9150, 212.9661, 99.7309
143441.3933, 6394373.0181, 33.2780, 787.9730, 403.9733
143436.8756, 6394385.4902, 37.8708, 273.5697, 96.1698
143445.8418, 6394396.0548, 34.2480, 450.0400, 365.4748
143445.8418, 6394396.0548, 34.2480, 450.0400, 365.4748
143445.3543, 6394389.1068, 33.1378, 539.7510, 410.9236
143436.9546, 6394385.0257, 37.7659, 74.2052, 116.8967
143436.9546, 6394385.0257, 37.7659, 74.2052, 116.8967
143445.9698, 6394396.0115, 34.1940, 455.0248, 367.6481
143435.5644, 6394385.4833, 35.8897, 284.1764, 327.8657
143446.2661, 6394391.6038, 33.0142, 534.1972, 416.1975
143443.1347, 6394377.9430, 36.3642, 704.9485, 169.4491
143441.8566, 6394375.5884, 35.9524, 707.3847, 169.4337
143443.9099, 6394389.4846, 32.8631, 468.7871, 423.7769
143445.9698, 6394396.0115, 34.1940, 485.0105, 380.8269
143441.1938, 6394374.1028, 32.9908, 737.6043, 438.3188
143441.1228, 6394373.5556, 32.9208, 737.6043, 438.3188
143441.1228, 6394373.5556, 32.9208, 484.6237, 186.7185
143441.2721, 6394379.5095, 32.7607, 489.8880, 431.0233
143438.8203, 6394374.0282, 32.4699, 524.7201, 483.7024
143447.5128, 6394373.6446, 36.6167, 1186.9742, 132.8867
143447.5128, 6394373.6446, 36.6167, 1186.9742, 132.8867
143444.4429, 6394387.5618, 37.7205, 522.6079, 171.1672
143445.9351, 6394395.5923, 34.1408, 489.3530, 382.3096
143446.3757, 6394394.4739, 34.0697, 495.0506, 373.6618
143445.9265, 6394393.9889, 33.8716, 485.0105, 380.8269
143445.9265, 6394393.9889, 33.8716, 485.0105, 380.8269
143447.0885, 6394393.0860, 33.6140, 542.0927, 391.1844
143442.1793, 6394378.0317, 37.5710, 640.5964, 64.9623
143441.6018, 6394372.9744, 33.2677, 808.5253, 405.0253
143440.9867, 6394376.6240, 33.1163, 603.4099, 417.2238
143442.5283, 6394389.0475, 37.6338, 405.1264, 180.5872
143443.0827, 6394388.5568, 37.5940, 440.4874, 180.4674
143439.7349, 6394382.0310, 37.9011, 78.3753, 112.9363
143442.4514, 6394381.0983, 32.8784, 566.3229, 430.0613
143439.2302, 6394374.0154, 32.4638, 561.0595, 482.8011
143440.3297, 6394373.4614, 32.2764, 678.3054, 501.0618
143439.1632, 6394373.9961, 32.2444, 555.9301, 503.7982
143439.4840, 6394382.5460, 37.8352, 337.2324, 90.0862
143438.5115, 6394382.0673, 37.6212, 378.0504, 186.2467
143449.7536, 6394396.5374, 35.6242, 484.6237, 186.7185
143441.6593, 6394372.9590, 34.1185, 815.5042, 321.0347
143435.5473, 6394385.9935, 34.5698, 36.1913, 316.2274
143435.5473, 6394385.9935, 34.5698, 36.1913, 316.2274
143448.5206, 6394378.0725, 37.6700, 1005.0581, 121.9780
143440.0435, 6394394.5074, 37.7559, 177.8141, 103.8259
143443.7352, 6394391.4605, 37.9975, 339.1656, 85.5980
143437.2330, 6394385.0012, 37.8283, 393.2331, 184.7549
143445.7731, 6394397.0346, 34.4736, 435.4623, 357.3383
143436.5084, 6394385.5088, 37.7546, 102.0271, 113.4381
143448.0649, 6394407.9462, 34.2147, 396.2337, 376.5089
143436.4262, 6394385.5039, 37.7336, 102.0271, 113.4381
143436.4262, 6394385.5039, 37.7336, 102.0271, 113.4381
143435.5315, 6394385.4998, 37.5856, 35.6851, 118.9384
143447.6608, 6394378.1927, 36.4555, 971.4082, 181.9402
143441.7208, 6394372.8944, 33.2792, 822.1913, 403.9590
143454.2340, 6394388.1213, 39.4315, 908.4968, 144.6828
143453.2180, 6394385.5056, 38.9175, 983.0583, 29.4190
143446.3323, 6394392.5558, 37.6336, 430.7319, 69.6855
143447.6202, 6394395.5447, 37.9547, 471.5637, 132.6535
143447.6202, 6394395.5447, 37.9547, 471.5637, 132.6535
143444.5463, 6394387.5235, 37.6956, 477.9229, 71.9508
143450.3231, 6394401.0278, 37.9994, 430.7319, 69.6855
143448.6323, 6394401.9747, 37.9791, 509.8574, 283.2187
143448.6323, 6394401.9747, 37.9791, 509.8574, 283.2187
143454.7703, 6394415.0156, 38.0061, 410.1043, 182.4056
143444.7252, 6394398.5379, 26.1289, 366.1701, 682.6674
143454.7703, 6394415.0156, 38.0061, 465.6183, 243.8794
143444.7252, 6394398.5379, 26.1289, 366.1701, 682.6674
143439.0266, 6394378.5927, 37.8088, 386.0856, 23.6759
143439.0266, 6394378.5927, 37.8088, 386.0856, 23.6759
143447.7903, 6394373.5864, 37.4128, 1207.9526, 68.9154
143452.7892, 6394388.9472, 36.6482, 762.5932, 576.5855
143447.6745, 6394375.5523, 36.4843, 496.9981, 78.9366
143444.7550, 6394398.5104, 26.0287, 235.3220, 748.5784
143447.8298, 6394396.5665, 38.0072, 513.1309, 218.0554
143452.8840, 6394388.4351, 36.6854, 855.9149, 254.4261
143455.0609, 6394410.0322, 37.0822, 517.3843, 241.8808
143448.4071, 6394393.6177, 35.8427, 474.4390, 128.6458
143442.6874, 6394391.4677, 37.8350, 498.6342, 75.5298
143441.5370, 6394372.9880, 34.0546, 803.8783, 326.4527
143447.8364, 6394392.1094, 35.0609, 585.8048, 328.5813
143447.8364, 6394392.1094, 35.0609, 585.8048, 328.5813
143440.3309, 6394380.9448, 34.2258, 437.8421, 339.0500
143441.8010, 6394372.8625, 34.6540, 834.5807, 265.4263
143438.3970, 6394392.9672, 35.9143, 331.9417, 343.6938
143441.7675, 6394372.8951, 34.3601, 828.8126, 296.0755
143444.6167, 6394400.9587, 34.6478, 350.4259, 354.2957
143441.7592, 6394372.8915, 34.5834, 828.5988, 273.8634
143445.0303, 6394384.6224, 34.0305, 617.4564, 363.7805
143444.4684, 6394400.9752, 34.5110, 343.6112, 358.2440
143441.5894, 6394372.9924, 33.6598, 807.0858, 365.3372
143446.9995, 6394395.5614, 37.9794, 400.9183, 72.0137
143446.0738, 6394394.5702, 33.9898, 478.2999, 374.4782
143444.3489, 6394382.5662, 33.7102, 633.4058, 379.3814
143446.0769, 6394394.0045, 33.8357, 490.3911, 382.2778
143445.7232, 6394393.4804, 33.5483, 483.1357, 393.3739
143445.7232, 6394393.4804, 33.5483, 483.1357, 393.3739
143443.8601, 6394388.5263, 32.8573, 482.7165, 424.3474
143440.5663, 6394374.5987, 33.4663, 646.7205, 387.0281
143440.5663, 6394374.5987, 33.4663, 646.7205, 387.0281
143440.2802, 6394373.5334, 33.2696, 669.2059, 405.1455
143440.2802, 6394373.5334, 33.2696, 669.2059, 405.1455
143441.0047, 6394373.6231, 33.0015, 725.1653, 430.9464
143440.3865, 6394373.4337, 32.3135, 683.4963, 498.1545
143456.5956, 6394414.5175, 37.8370, 553.2110, 288.4405
