143431.9688, 6394360.5000, 37.6750, 479.9594, 98.2350
143442.6875, 6394392.0000, 38.0840, 536.4686, 273.6336
143437.3281, 6394360.5000, 34.6698, 1013.5473, 378.6224
143441.2344, 6394372.0000, 34.1427, 784.0611, 422.4620
143441.6719, 6394389.0000, 37.9740, 534.5762, 269.1648
143437.4375, 6394360.5000, 34.2238, 1035.4468, 424.4101
143433.7188, 6394360.5000, 37.6760, 668.5058, 86.1804
143433.7031, 6394360.5000, 37.6565, 663.4559, 87.7813
143434.2969, 6394361.5000, 39.6710, 748.2482, 193.3781
143436.7188, 6394359.5000, 34.5810, 1018.5851, 385.5757
143437.3750, 6394360.5000, 34.6820, 1020.3251, 382.0157
143433.5156, 6394367.5000, 38.2610, 450.8430, 143.7066
143436.6562, 6394359.5000, 34.9782, 1005.0775, 350.2943
143437.1094, 6394364.5000, 37.6395, 656.2852, 160.5618
143437.2500, 6394360.0000, 35.5560, 1033.3278, 287.2088
143434.2969, 6394368.0000, 37.8903, 501.0802, 182.0958
143436.7188, 6394359.5000, 34.8262, 1024.7415, 363.5453
143436.6562, 6394359.5000, 34.6818, 1018.5851, 385.5757
143433.2188, 6394360.5000, 38.4290, 360.8586, 67.9311
143430.5156, 6394350.5000, 34.7880, 1027.0730, 471.2789
143431.2188, 6394361.0000, 37.5610, 412.5194, 126.6935
143432.7188, 6394364.5000, 37.6575, 459.0988, 172.9888
143434.5312, 6394369.0000, 37.9643, 501.0802, 182.0958
143438.4062, 6394357.5000, 34.2160, 1256.7800, 425.4669
