143436.6250, 6394359.5000, 34.7561, 1153.8352, 345.8258
143436.6562, 6394359.5000, 34.6818, 1158.3770, 346.5516
143436.7500, 6394368.0000, 38.1580, 661.9602, 98.4093
143432.9219, 6394379.5000, 37.6580, 241.1745, 243.1734
143446.6094, 6394401.5000, 38.1030, 539.5967, 259.4683
143436.4688, 6394359.0000, 34.0733, 1169.2168, 438.5831
143431.8594, 6394355.0000, 33.9270, 985.2400, 706.1491
143431.5938, 6394361.0000, 37.5900, 374.7005, 8.2849
143431.4219, 6394368.5000, 38.0470, 214.0690, 127.3611
143435.2656, 6394369.0000, 38.0335, 521.2101, 132.7664
143446.0156, 6394367.0000, 37.0030, 1268.4451, 141.3134
143436.6562, 6394359.5000, 35.3449, 1127.1478, 264.0776
143456.7656, 6394389.5000, 41.1205, 952.0696, 103.8875
143441.5156, 6394389.0000, 37.8851, 515.0679, 247.6745
143434.5469, 6394360.0000, 32.3158, 894.5486, 714.5499
143434.3125, 6394383.0000, 35.5727, 299.6020, 353.6796
143447.1875, 6394401.5000, 38.4510, 551.8165, 251.6495
143432.5938, 6394357.0000, 33.2940, 866.3992, 719.9174
143434.3594, 6394383.0000, 37.2925, 285.9297, 269.6119
143437.0156, 6394359.0000, 35.2905, 1237.3612, 271.1790
143440.2656, 6394389.5000, 37.8805, 462.5376, 254.3033
143440.8125, 6394371.5000, 35.7840, 819.8899, 275.4601
143437.0156, 6394359.5000, 36.1330, 1172.3856, 158.4814
143432.5312, 6394357.0000, 33.2990, 840.6245, 700.3046
143437.0156, 6394359.5000, 36.4755, 1153.8022, 113.3306
143438.0938, 6394370.5000, 38.0390, 676.5854, 130.3409
143444.1094, 6394399.5000, 38.2680, 490.7181, 255.3032
143450.0469, 6394372.0000, 40.1640, 1206.3497, 3.1553
143431.8750, 6394362.0000, 37.8170, 388.1623, 4.5215
143438.5000, 6394364.0000, 35.5617, 980.0336, 257.1875
143436.5938, 6394359.5000, 34.6717, 1151.9073, 357.3222
143430.7031, 6394373.0000, 35.5745, 162.9026, 359.6003
143430.4219, 6394371.5000, 38.0524, 120.9295, 168.9797
143435.7656, 6394374.0000, 37.9151, 456.5160, 188.0527
143438.5000, 6394364.0000, 35.5560, 982.8530, 260.7780
143441.1406, 6394379.0000, 38.0700, 636.6689, 191.4929
143439.9219, 6394379.5000, 38.1640, 573.3353, 196.6249
143448.5469, 6394369.5000, 39.4240, 1254.4280, 12.9843
143437.3750, 6394360.5000, 35.3478, 1108.5594, 265.7872
143435.2812, 6394375.5000, 37.8130, 402.9763, 206.6535
143431.3125, 6394355.0000, 33.9070, 873.6395, 735.3786
143448.2031, 6394369.0000, 39.1210, 1262.1604, 15.4870
143433.8750, 6394378.5000, 38.0710, 296.8543, 210.0249
143438.6562, 6394364.5000, 35.2755, 956.0223, 294.2013
143437.3750, 6394360.5000, 35.2920, 1110.9464, 269.8448
143437.5938, 6394370.5000, 38.0860, 645.2425, 127.0059
143438.0156, 6394377.0000, 38.0670, 525.1646, 193.2877
143432.2969, 6394377.5000, 36.9204, 225.1904, 276.7942
143440.5469, 6394385.5000, 38.1251, 518.6013, 229.1445
143442.1719, 6394375.5000, 34.0037, 780.1713, 375.5730
143448.2031, 6394376.5000, 37.1400, 995.5638, 198.0371
143431.7656, 6394376.0000, 36.7761, 196.5507, 282.1856
143438.0938, 6394393.5000, 34.7500, 372.4600, 376.5359
143436.7031, 6394359.5000, 35.3447, 1131.6681, 253.7187
143436.7188, 6394359.5000, 35.4217, 1140.9069, 258.4005
143437.2969, 6394379.5000, 38.2740, 449.6617, 200.0193
143450.5781, 6394373.5000, 40.0270, 1171.9709, 28.6416
143430.0156, 6394370.5000, 37.6220, 96.4303, 203.3528
143436.3281, 6394388.5000, 37.6665, 331.3037, 266.9813
143433.8750, 6394358.5000, 32.2997, 921.4896, 760.9026
143453.4531, 6394379.0000, 41.0720, 1100.8333, 31.4310
143431.7031, 6394376.0000, 36.7817, 196.4837, 286.3154
143429.9531, 6394369.5000, 38.1953, 90.3400, 143.4617
143439.1406, 6394396.5000, 34.5234, 385.8884, 381.1405
143449.0156, 6394376.5000, 38.3120, 1020.3469, 145.6004
143429.7812, 6394362.0000, 37.9570, 98.1661, 5.9641
143432.0781, 6394362.5000, 37.7460, 400.0208, 45.6826
143437.0156, 6394390.5000, 36.7748, 346.9112, 303.6584
143448.8594, 6394370.5000, 39.6930, 1224.4232, 10.5548
143432.2812, 6394362.0000, 37.8887, 441.5122, 13.7537
143438.5000, 6394364.0000, 36.1280, 958.5531, 211.6886
143436.6719, 6394359.5000, 37.2197, 1107.9032, 15.2134
143441.5938, 6394373.5000, 35.2745, 803.6170, 310.6450
143436.5781, 6394359.0000, 34.3653, 1177.9794, 387.0710
143429.1094, 6394367.5000, 37.6360, 5.4298, 160.6906
143433.0312, 6394378.0000, 38.0446, 250.7532, 213.2828
143435.4062, 6394372.0000, 37.8450, 466.0635, 169.5708
143432.8906, 6394376.5000, 37.8183, 261.2554, 216.0417
143429.2812, 6394368.0000, 37.6198, 37.3358, 174.2553
143432.9844, 6394378.0000, 38.0985, 248.5897, 216.7626
143438.3750, 6394366.5000, 38.0017, 828.8776, 74.1361
143438.4531, 6394364.0000, 37.6320, 952.6212, 76.8524
143437.2812, 6394360.5000, 34.8370, 1112.5739, 316.5770
143447.0938, 6394368.0000, 37.9150, 1264.7841, 81.5592
143439.2188, 6394396.5000, 36.4772, 380.5223, 317.5582
143448.0312, 6394369.0000, 38.9090, 1253.2908, 34.6458
143443.1250, 6394406.5000, 37.3830, 419.1296, 298.3687
143436.6875, 6394359.5000, 34.8954, 1160.1919, 319.4301
143439.8750, 6394369.0000, 33.3897, 864.9790, 433.3884
143439.2188, 6394366.0000, 34.9712, 937.8501, 320.4492
143437.7969, 6394392.5000, 36.1730, 362.7338, 325.1716
143441.3750, 6394372.5000, 35.3408, 812.1323, 303.3149
143434.6562, 6394384.5000, 36.5510, 297.5207, 307.4721
143440.3906, 6394399.5000, 36.3994, 391.1001, 321.9160
143459.6562, 6394397.0000, 42.9130, 896.0592, 89.8754
143439.8594, 6394369.0000, 35.2073, 850.0414, 309.0082
143433.0469, 6394366.5000, 38.0438, 391.7595, 92.2024
143438.0156, 6394367.5000, 37.9847, 769.7147, 93.5110
143436.6250, 6394359.5000, 34.8972, 1138.3755, 312.9642
143439.2344, 6394366.0000, 35.0790, 937.1417, 313.4760
143434.2812, 6394377.0000, 38.1030, 333.7023, 205.8483
143436.4844, 6394359.0000, 33.8408, 1184.3397, 466.9894
143448.3594, 6394371.0000, 38.7070, 1181.4071, 70.9764
143436.1406, 6394378.0000, 38.0367, 415.8010, 206.3483
143456.9219, 6394389.5000, 41.3700, 961.1379, 97.5927
143438.9062, 6394366.0000, 37.6673, 880.0031, 99.1479
143448.5781, 6394378.5000, 37.1120, 952.9413, 207.9643
143430.3438, 6394367.0000, 38.1190, 133.6592, 99.1898
143439.8438, 6394368.5000, 36.6280, 853.5603, 211.4751
143437.6562, 6394361.5000, 33.3973, 1093.1935, 485.9126
143434.7031, 6394362.0000, 33.5540, 775.6205, 509.5056
143431.5781, 6394375.5000, 37.8310, 188.1247, 218.2520
143436.6094, 6394359.5000, 34.9850, 1137.0996, 319.0822
143442.5312, 6394405.0000, 35.2780, 419.2209, 350.1896
143431.8438, 6394376.5000, 36.0970, 210.7254, 321.0446
143448.7188, 6394379.5000, 36.9550, 934.1605, 220.6980
143433.4531, 6394366.5000, 37.9830, 437.2733, 104.4716
143432.9688, 6394379.5000, 37.5288, 240.4401, 246.9804
143432.6562, 6394364.0000, 37.7667, 421.0145, 78.0335
143433.2188, 6394367.5000, 38.0285, 386.5482, 114.6153
143451.6562, 6394401.0000, 34.8157, 677.7833, 335.1929
143437.5312, 6394365.5000, 32.5713, 851.0070, 529.5222
143430.6406, 6394367.5000, 38.1270, 157.3808, 116.1531
143441.5000, 6394402.5000, 36.3947, 404.5450, 323.8557
143437.3750, 6394364.5000, 32.7270, 876.8863, 531.3179
143431.6875, 6394375.5000, 36.0967, 200.9181, 326.9066
143438.2812, 6394381.0000, 37.8113, 481.0081, 226.4739
143435.0781, 6394385.5000, 35.4960, 314.2525, 353.9740
143436.6094, 6394359.5000, 34.7409, 1148.4923, 338.9659
143449.5312, 6394374.5000, 39.0195, 1106.4708, 88.8376
143437.3750, 6394360.5000, 34.8987, 1131.4791, 328.9238
143454.7344, 6394384.0000, 40.5670, 1011.4301, 91.2093
143437.2344, 6394360.0000, 35.5624, 1155.8508, 232.0733
143437.3906, 6394361.0000, 35.5708, 1082.0310, 236.4077
143442.6094, 6394376.0000, 34.3643, 786.1608, 361.0925
143434.7656, 6394361.0000, 32.2970, 861.9965, 673.3508
143434.8750, 6394385.0000, 35.7239, 303.0668, 341.4019
143432.7500, 6394378.5000, 37.5670, 233.3082, 242.7913
143442.3594, 6394396.5000, 38.2290, 466.1846, 256.8269
