0.9186, -0.3794, -0.1111, -0.1390, -0.0469, -0.9892, 0.3700, 0.9241, -0.0958, 2293998.1643, 319946.5747, -5961835.8498, 0.9200, -0.3783, -0.1023, -0.1307, -0.0501, -0.9902, 0.3694, 0.9243, -0.0956, 2286708.4989, 339386.2388, -5963561.0486
0.9166, -0.3850, -0.1079, -0.1401, -0.0564, -0.9885, 0.3746, 0.9212, -0.1056, 2330683.6298, 380629.4814, -5944016.4868, 0.9169, -0.3820, -0.1152, -0.1459, -0.0521, -0.9879, 0.3714, 0.9227, -0.1035, 2311421.3359, 354047.4086, -5953173.7106
0.9140, -0.3829, -0.1343, -0.1690, -0.0585, -0.9839, 0.3689, 0.9219, -0.1182, 2317508.6106, 398051.1940, -5948026.9100, 0.9142, -0.3829, -0.1328, -0.1682, -0.0603, -0.9839, 0.3687, 0.9218, -0.1195, 2317092.7188, 409768.6224, -5947393.3329
0.9288, -0.3590, -0.0919, -0.1402, -0.1107, -0.9839, 0.3431, 0.9268, -0.1531, 2162347.5230, 727732.1637, -5975197.2875, 0.9290, -0.3576, -0.0951, -0.1432, -0.1106, -0.9835, 0.3411, 0.9273, -0.1540, 2153157.1617, 727723.2867, -5978516.3436
0.9249, -0.3601, -0.1223, -0.1709, -0.1063, -0.9795, 0.3398, 0.9268, -0.1598, 2170112.7149, 704027.9359, -5975223.4841, 0.9229, -0.3615, -0.1323, -0.1814, -0.1053, -0.9778, 0.3396, 0.9264, -0.1627, 2179486.0310, 699275.1652, -5972369.1854
0.9221, -0.3694, -0.1156, -0.1666, -0.1093, -0.9799, 0.3493, 0.9228, -0.1623, 2229690.4115, 722578.9631, -5951025.5476, 0.9234, -0.3684, -0.1076, -0.1571, -0.1069, -0.9818, 0.3502, 0.9235, -0.1566, 2223422.3681, 706392.1425, -5955312.6416
0.9239, -0.3679, -0.1053, -0.1567, -0.1129, -0.9812, 0.3491, 0.9230, -0.1619, 2219829.5420, 744182.6730, -5952050.4818, 0.9218, -0.3686, -0.1203, -0.1727, -0.1126, -0.9785, 0.3472, 0.9227, -0.1674, 2224847.5434, 744608.2470, -5950123.1216
0.9199, -0.3758, -0.1123, -0.1629, -0.1057, -0.9810, 0.3568, 0.9206, -0.1585, 2271157.2130, 699205.4871, -5938124.5368, 0.9221, -0.3722, -0.1059, -0.1542, -0.1023, -0.9827, 0.3550, 0.9225, -0.1517, 2248022.4241, 676380.2272, -5949560.6094
0.9156, -0.3802, -0.1305, -0.1811, -0.1003, -0.9783, 0.3589, 0.9194, -0.1607, 2300102.6494, 667304.5015, -5930649.2395, 0.9150, -0.3819, -0.1303, -0.1833, -0.1059, -0.9773, 0.3595, 0.9181, -0.1669, 2311079.4620, 703216.0901, -5922226.6470
0.9181, -0.3825, -0.1038, -0.1591, -0.1157, -0.9805, 0.3631, 0.9167, -0.1671, 2314478.0308, 762901.7569, -5913502.8560, 0.9201, -0.3815, -0.0891, -0.1457, -0.1221, -0.9818, 0.3636, 0.9163, -0.1679, 2307208.4955, 801760.1197, -5911202.2709
0.9251, -0.3721, -0.0753, -0.1307, -0.1261, -0.9834, 0.3564, 0.9196, -0.1653, 2246814.5003, 825354.5265, -5931185.2899, 0.9264, -0.3698, -0.0710, -0.1251, -0.1246, -0.9843, 0.3551, 0.9207, -0.1617, 2231467.8291, 815001.5660, -5938406.2178
0.9172, -0.3866, -0.0963, -0.1556, -0.1250, -0.9799, 0.3667, 0.9137, -0.1748, 2340270.3573, 821877.1008, -5895421.8967, 0.9155, -0.3907, -0.0957, -0.1575, -0.1291, -0.9791, 0.3702, 0.9114, -0.1797, 2367253.0117, 847876.8126, -5880949.1050
0.9187, -0.3853, -0.0864, -0.1459, -0.1281, -0.9810, 0.3669, 0.9139, -0.1739, 2332150.0203, 839834.4177, -5896110.3647, 0.9182, -0.3865, -0.0873, -0.1473, -0.1284, -0.9807, 0.3678, 0.9133, -0.1749, 2339661.0459, 842430.4334, -5892763.3938
0.9104, -0.3992, -0.1083, -0.1766, -0.1384, -0.9745, 0.3741, 0.9063, -0.1965, 2422274.5745, 910307.3721, -5849127.7197, 0.9124, -0.3969, -0.0999, -0.1678, -0.1401, -0.9758, 0.3733, 0.9071, -0.1945, 2406882.4988, 920132.1079, -5853942.3392
0.9220, -0.3832, -0.0545, -0.1198, -0.1487, -0.9816, 0.3681, 0.9116, -0.1830, 2318358.6631, 968019.7067, -5881883.3854, 0.9233, -0.3797, -0.0583, -0.1236, -0.1500, -0.9809, 0.3637, 0.9129, -0.1854, 2295499.0253, 976807.7656, -5889391.5740
0.9140, -0.3955, -0.0899, -0.1632, -0.1555, -0.9743, 0.3713, 0.9052, -0.2067, 2397910.4391, 1017851.3389, -5841438.7594, 0.9144, -0.3949, -0.0896, -0.1629, -0.1560, -0.9742, 0.3707, 0.9054, -0.2070, 2393846.9588, 1021174.1301, -5842525.4419
0.9153, -0.3958, -0.0750, -0.1534, -0.1703, -0.9734, 0.3725, 0.9024, -0.2166, 2399441.9101, 1110909.7650, -5823828.0445, 0.9148, -0.3981, -0.0689, -0.1487, -0.1730, -0.9736, 0.3757, 0.9009, -0.2174, 2414213.3681, 1127625.1549, -5814503.2833
0.9167, -0.3947, -0.0618, -0.1319, -0.1530, -0.9794, 0.3771, 0.9060, -0.1923, 2392200.8813, 997299.1483, -5847322.5735, 0.9158, -0.3974, -0.0577, -0.1270, -0.1502, -0.9805, 0.3810, 0.9053, -0.1880, 2409998.6784, 978815.5255, -5843135.8611
0.9225, -0.3838, -0.0421, -0.0996, -0.1311, -0.9864, 0.3730, 0.9141, -0.1592, 2321740.0108, 852795.6955, -5898363.2855, 0.9215, -0.3865, -0.0385, -0.0965, -0.1318, -0.9866, 0.3762, 0.9128, -0.1588, 2339287.8001, 856908.7523, -5890828.7878
0.9169, -0.3984, -0.0254, -0.1024, -0.1732, -0.9795, 0.3858, 0.9007, -0.1996, 2415708.9950, 1122376.0643, -5814901.4650, 0.9204, -0.3908, -0.0141, -0.0895, -0.1755, -0.9804, 0.3806, 0.9036, -0.1965, 2366699.4749, 1135381.9619, -5832503.7458
0.9065, -0.4024, -0.1276, -0.1947, -0.1303, -0.9722, 0.3746, 0.9061, -0.1964, 2443334.5799, 860891.7309, -5847854.6633, 0.9047, -0.4051, -0.1315, -0.1996, -0.1305, -0.9712, 0.3763, 0.9049, -0.1989, 2460853.3878, 863164.0907, -5840168.5049
0.9039, -0.4041, -0.1401, -0.2115, -0.1376, -0.9676, 0.3717, 0.9043, -0.2098, 2454192.1512, 910058.5388, -5835851.3542, 0.9033, -0.4075, -0.1344, -0.2059, -0.1370, -0.9689, 0.3764, 0.9029, -0.2076, 2476035.0978, 905439.5090, -5827336.8590
0.9012, -0.4091, -0.1430, -0.2176, -0.1417, -0.9657, 0.3748, 0.9014, -0.2167, 2486673.9201, 937460.8354, -5817735.5245, 0.9014, -0.4095, -0.1406, -0.2163, -0.1447, -0.9655, 0.3750, 0.9008, -0.2190, 2489172.9698, 956378.4758, -5813586.2201
0.9139, -0.4051, -0.0275, -0.1139, -0.1907, -0.9750, 0.3897, 0.8942, -0.2204, 2459316.9661, 1235895.9788, -5773446.3255, 0.9121, -0.4081, -0.0400, -0.1260, -0.1861, -0.9744, 0.3902, 0.8938, -0.2212, 2478405.7763, 1208081.9031, -5771170.0519
0.9120, -0.4101, -0.0066, -0.0957, -0.1970, -0.9757, 0.3989, 0.8905, -0.2189, 2491705.7971, 1273627.7453, -5751315.7463, 0.9123, -0.4093, -0.0111, -0.0997, -0.1957, -0.9756, 0.3971, 0.8912, -0.2193, 2486215.9341, 1265422.9036, -5755501.1681
0.9133, -0.3799, -0.1467, -0.2010, -0.1075, -0.9737, 0.3541, 0.9188, -0.1745, 2298158.4393, 715964.4758, -5925723.6225, 0.9130, -0.3800, -0.1486, -0.2023, -0.1053, -0.9737, 0.3543, 0.9190, -0.1730, 2298647.3248, 702184.3735, -5927182.5366
0.9136, -0.3868, -0.1254, -0.1832, -0.1163, -0.9762, 0.3630, 0.9148, -0.1772, 2342557.3731, 770260.6290, -5901479.9585, 0.9151, -0.3859, -0.1170, -0.1754, -0.1198, -0.9772, 0.3631, 0.9147, -0.1773, 2336471.1346, 791219.6918, -5901119.9748
0.9159, -0.3833, -0.1189, -0.1770, -0.1199, -0.9769, 0.3602, 0.9158, -0.1777, 2319690.2747, 792323.1265, -5907589.1954, 0.9172, -0.3814, -0.1155, -0.1730, -0.1199, -0.9776, 0.3590, 0.9166, -0.1759, 2307039.3139, 791620.1912, -5912635.4698
0.9138, -0.3896, -0.1146, -0.1777, -0.1298, -0.9755, 0.3651, 0.9118, -0.1879, 2359941.6147, 855748.6555, -5882747.5154, 0.9123, -0.3915, -0.1200, -0.1823, -0.1257, -0.9752, 0.3667, 0.9116, -0.1861, 2372461.3725, 830140.2343, -5881381.0141
0.9181, -0.3899, -0.0716, -0.1382, -0.1454, -0.9797, 0.3716, 0.9093, -0.1873, 2361654.2223, 949521.7390, -5867653.3234, 0.9184, -0.3882, -0.0767, -0.1415, -0.1411, -0.9798, 0.3696, 0.9107, -0.1845, 2350870.0157, 922732.8923, -5876251.5507
